longitude,latitude
-87.6112950704349,41.828729780155626 
-87.61102002074671,41.829716907992335 
-87.60939573918839,41.83119840140233 
-87.60721395666842,41.83123300502443 
-87.60604987531589,41.83123284431512 
-87.60271020372586,41.83136624767305 
-87.60250238502482,41.83084603540719 
-87.60193089397896,41.83024029566133 
-87.60141216229431,41.82969434702452 
-87.60066616671152,41.82874159364574 
-87.59997200455182,41.827930463551084 
-87.59921220097323,41.82739365539793 
-87.59856048305322,41.826974446528965 
-87.59794784844703,41.82655548417648 
-87.59757848698924,41.82605039257228 
-87.5974831856468,41.82550029048014 
-87.59762252880063,41.82493415419112 
-87.59766221902616,41.824197855655136 
-87.5974666013869,41.82353604319452 
-87.59729959320555,41.82306148737292 
-87.59725376891672,41.82289818422505 
-87.59724686100806,41.8227966025986 
-87.59728127613323,41.82280286025233 
-87.59733803141441,41.82284710888722 
-87.59732274088644,41.82277019473955 
-87.59726264146055,41.822700105222864 
-87.59727447047948,41.82262828120742 
-87.59719641710451,41.82260253429107 
-87.59712817289059,41.82253897764927 
-87.59709294590202,41.82241141810343 
-87.59702018903853,41.82222928146526 
-87.59693101283287,41.822135404395226 
-87.59682525200682,41.82195206809384 
-87.59663881883553,41.82176525023276 
-87.5964179495823,41.82151026333483 
-87.59620353035716,41.82133270521702 
-87.59597398786708,41.82100246883407 
-87.59582478595476,41.82076879670121 
-87.59571049210321,41.820562242922826 
-87.59571318730815,41.82045523374896 
-87.59567682706223,41.82036279199548 
-87.59511506076349,41.81981362286844 
-87.59462069155086,41.81969556370797 
-87.5943268688779,41.819432666007835 
-87.5939131443262,41.81918068278714 
-87.59359822811969,41.81894102146105 
-87.59334548876124,41.81872902909577 
-87.59295668764523,41.818574594078164 
-87.59261565185176,41.818342552665634 
-87.59238994258624,41.81804502867079 
-87.59219103505221,41.81768145133791 
-87.59216634919142,41.81711252920502 
-87.62879419576586,41.80175910009636 
-87.62884483521164,41.8010284030717 
-87.62881699906879,41.79959365970189 
-87.62867997036719,41.79912937878087 
-87.62865320835623,41.7981409303041 
-87.62855836658753,41.794705193025784 
-87.62934093485805,41.79458415236412 
-87.6302046614702,41.79458164876456 
-87.63076858703334,41.79454610110667 
-87.63139707535498,41.794534669528865 
-87.63204089698131,41.79453162683212 
-87.63299844017199,41.79451455912323 
-87.63381153039694,41.79450472094164 
-87.63536213441537,41.7944779085919 
-87.63545875745208,41.7945288065704 
-87.63547350008595,41.794979689994875 
-87.6354911925661,41.79559550077171 
-87.63550729531129,41.79626623276301 
-87.63550078849836,41.79695054874436 
-87.63552517095769,41.79867513489239 
-87.63556664320083,41.79979642607645 
-87.63563364202207,41.80088905685097 
-87.63570849117217,41.80176526101827 
-87.6357255655384,41.802389021313644 
-87.63578604803033,41.80471688063066 
-87.63583922371545,41.80661967430432 
-87.63587829003154,41.80796357875872 
-87.63591791651548,41.80904429175779 
-87.63582518727779,41.809484234276596 
-87.6358330271611,41.80980233091598 
-87.63585220356568,41.81051209883586 
-87.63629616043855,41.81124586879583 
-87.63620580433131,41.81171356252318 
-87.6361600379526,41.812213085943974 
-87.63620538821475,41.81475421662303 
-87.63621588553166,41.81568904838522 
-87.6359973220962,41.81634967209221 
-87.63571574555003,41.81635268387244 
-87.6360363673747,41.81820377147031 
-87.6360562342647,41.818951020231296 
-87.63603338495167,41.819052455821264 
-87.6360761880696,41.819952647501104 
-87.63607723637628,41.82179134007045 
-87.63611351678765,41.82339331415017 
-87.63573973766776,41.823594189035106 
-87.63447029132746,41.82360628602622 
-87.63349471143515,41.82361924460622 
-87.63270489067897,41.82363122298363 
-87.63214403065012,41.82362844300287 
-87.63101650644782,41.823650663212305 
-87.63029644733916,41.82366185477498 
-87.6296408555468,41.823671858558896 
-87.62935396448754,41.82357574302126 
-87.629356635493,41.82320631181083 
-87.62932396092653,41.82237940022439 
-87.62930179639928,41.821555983269334 
-87.62927309480946,41.82049205938032 
-87.62925942695001,41.81993969102893 
-87.62919218044408,41.819254926121864 
-87.62917071277181,41.818451751980966 
-87.6291255852767,41.81671092055065 
-87.62911881421769,41.81645024940638 
-87.62906576360398,41.81463726573388 
-87.6290452613247,41.81391367037743 
-87.62901720123666,41.81291732618426 
-87.62899375689994,41.81204381752322 
-87.62897714519436,41.81109076608685 
-87.62900048607669,41.81088543157702 
-87.62900270683772,41.81068271183295 
-87.62902410480223,41.81040361270449 
-87.62904151910104,41.81015330457967 
-87.62901591397106,41.80918360113752 
-87.62897917871581,41.80847754165596 
-87.62896630722388,41.8077690962646 
-87.62902059560894,41.80708233073485 
-87.6289777079112,41.805639949836994 
-87.62893973403925,41.80416775466859 
-87.62891496210848,41.803290119574726 
-87.62883009615192,41.80275069129007 
-87.60670812560372,41.816813771373916 
-87.60668982110386,41.815811802465646 
-87.6066823589318,41.81471953500857 
-87.60665089439038,41.81342058153232 
-87.60662867423541,41.81240396220565 
-87.60661336840799,41.81173632084688 
-87.60659114670048,41.81069722560556 
-87.60657534794964,41.81001155104542 
-87.60655238528399,41.8090056290866 
-87.6065341011534,41.808137499450396 
-87.60651973924614,41.807386437310115 
-87.60649637320913,41.806370879927535 
-87.60647580565964,41.80535569682775 
-87.60644862866428,41.804081456964894 
-87.60640720551974,41.802251163118015 
-87.60788582781375,41.802222908370645 
-87.61024003332636,41.802184894862464 
-87.61158573011966,41.802164789837136 
-87.61379192231995,41.80213184023216 
-87.61464269231554,41.802119657639885 
-87.61571009627147,41.80210531564503 
-87.61627190863278,41.80210141661369 
-87.61685103299662,41.80209322675308 
-87.6177465406197,41.802079477171475 
-87.61855086844588,41.80206665413523 
-87.61985043900457,41.802046411683754 
-87.62102683413576,41.802026834844845 
-87.62244828825932,41.80200357057324 
-87.62345336631321,41.801986702258105 
-87.62461727727626,41.801967630602554 
-87.62588976266044,41.801945797855375 
-87.62687152767947,41.8019324616523 
-87.62801220780071,41.80191115643228 
-87.62870375116418,41.80189560209127 
-87.62883009615192,41.80275069129007 
-87.62891496210848,41.803290119574726 
-87.62893973403925,41.80416775466859 
-87.6289777079112,41.805639949836994 
-87.62902059560894,41.80708233073485 
-87.62896630722388,41.8077690962646 
-87.62897917871581,41.80847754165596 
-87.62901591397106,41.80918360113752 
-87.62904151910104,41.81015330457967 
-87.62902410480223,41.81040361270449 
-87.62900270683772,41.81068271183295 
-87.62900048607669,41.81088543157702 
-87.62897714519436,41.81109076608685 
-87.62899375689994,41.81204381752322 
-87.62901720123666,41.81291732618426 
-87.6290452613247,41.81391367037743 
-87.62906576360398,41.81463726573388 
-87.62911881421769,41.81645024940638 
-87.6291255852767,41.81671092055065 
-87.62917071277181,41.818451751980966 
-87.62919218044408,41.819254926121864 
-87.62925942695001,41.81993969102893 
-87.62927309480946,41.82049205938032 
-87.62930179639928,41.821555983269334 
-87.62932396092653,41.82237940022439 
-87.629356635493,41.82320631181083 
-87.62935396448754,41.82357574302126 
-87.62876532190091,41.82368383904767 
-87.6277344869874,41.82369677610998 
-87.62661202559408,41.823711006309516 
-87.62574361150479,41.82372311459192 
-87.62482271021824,41.823735732859326 
-87.62314672393556,41.823755822672716 
-87.62160197732236,41.823775267423855 
-87.61917760591544,41.823805230613736 
-87.61794972729027,41.82382029561154 
-87.61673229763211,41.82383813937483 
-87.61436403577905,41.82386898820399 
-87.60984136661733,41.82392073796532 
-87.60702859187904,41.82395794994388 
-87.60643720434108,41.82330608474624 
-87.60684690560025,41.82212653863883 
-87.60682020393564,41.82095602353345 
-87.60679873015552,41.82007061161064 
-87.60676036316822,41.81934471563506 
-87.60674996732051,41.8186183880878 
-87.60673501624129,41.81794403035113 
-87.60672120877406,41.817507137421366 
-87.592152838785,41.81692934706861 
-87.59211487516198,41.81650282498984 
-87.59203279770428,41.81636727749411 
-87.5918979057944,41.8162308396415 
-87.59171178045165,41.81603424603301 
-87.59159282575904,41.815979141397044 
-87.59145586516007,41.81595849815582 
-87.59136762385995,41.815785038606926 
-87.59125896299561,41.815601020214174 
-87.59117904673145,41.81540566012668 
-87.59104797845623,41.81525607428696 
-87.59089094474858,41.81500423304032 
-87.5907356123169,41.8148594283182 
-87.59061916103619,41.8147148756135 
-87.59043048008874,41.81459894493989 
-87.59034648973274,41.81437556742716 
-87.59049619664073,41.81437214483364 
-87.59045792580912,41.81425554050359 
-87.59030579661571,41.81408770484572 
-87.59028845457414,41.81393775517099 
-87.5902194838637,41.813747954537796 
-87.59009800167819,41.813594586243205 
-87.58998130208674,41.81347198570768 
-87.58982706927748,41.813295903518494 
-87.58966242804355,41.81313182743131 
-87.58949629840185,41.8130330562346 
-87.58928469953881,41.81293289120094 
-87.58912977781767,41.8128166284558 
-87.58896412954157,41.81261302841556 
-87.58882618508348,41.81236130768195 
-87.58862641260339,41.81219041640727 
-87.58844050528745,41.8120893197586 
-87.58816022960244,41.81202822534054 
-87.58783638145029,41.81199209476526 
-87.58765634433537,41.81197012569361 
-87.58755500424246,41.81193434083181 
-87.58734926436945,41.81185449071 
-87.58732557514124,41.81175590009152 
-87.5872739558884,41.81164911424288 
-87.58719887198448,41.81160452637288 
-87.58722096102292,41.81151860946963 
-87.58715277940219,41.811473571883575 
-87.58709022515531,41.811442348435 
-87.58699204195204,41.81132806967441 
-87.586996243939,41.81125051556947 
-87.58695948750898,41.81120505717163 
-87.58694563620746,41.81111039432379 
-87.5870030164593,41.811067932899206 
-87.58699776220618,41.81102173597915 
-87.58699257489339,41.81093770009004 
-87.58700671283128,41.810835265646276 
-87.58703058823994,41.81068924241453 
-87.58703500887037,41.81060649508603 
-87.58702432563005,41.81048715957902 
-87.5870019343174,41.810372650917 
-87.58698649073054,41.81030652775906 
-87.58695599441589,41.81019917068869 
-87.58692474913143,41.81010695246366 
-87.5868299841037,41.80994309054693 
-87.58677316522947,41.8098361614306 
-87.58671386938354,41.80976910639125 
-87.58660665778835,41.80967065820762 
-87.58654014854193,41.80958520275992 
-87.5864798029737,41.8094886563008 
-87.58643853427071,41.809382737292566 
-87.58647421376305,41.80933507841629 
-87.58646726432326,41.80929127771392 
-87.58636540742984,41.80925568849147 
-87.58629625133764,41.809226839651636 
-87.58628057252463,41.8091682292272 
-87.58626127260122,41.80909535494015 
-87.58620239385124,41.80904838191764 
-87.58614155315564,41.808922151637105 
-87.58610541503039,41.80884082355423 
-87.58610476530231,41.80879573091257 
-87.58613938059845,41.808742992148524 
-87.58613078112924,41.808690739303074 
-87.58603104412856,41.80853641143942 
-87.5859032306237,41.80834254791585 
-87.5857052470215,41.80807322628534 
-87.58568674022028,41.80798260214805 
-87.58569190549096,41.80795881245009 
-87.58558621663552,41.807846515166865 
-87.5855285285516,41.80776060060955 
-87.58547884038383,41.80766415453805 
-87.58536430593439,41.80749022123843 
-87.58523333025046,41.8073284270707 
-87.58501276012845,41.80706250134135 
-87.58485265658432,41.8069083537984 
-87.58467033842368,41.80675748802428 
-87.58452390446203,41.8066243481635 
-87.58437179705385,41.80652400883793 
-87.58425646158632,41.80644010993272 
-87.5838030823759,41.80615951508758 
-87.58360411711938,41.80600481088861 
-87.58341693205736,41.80588256678856 
-87.58319828678769,41.80576039137086 
-87.5829789560951,41.80559018597354 
-87.58289834979442,41.80558279872515 
-87.58281796866989,41.805505899859135 
-87.58261241810223,41.80536185467666 
-87.58246196163495,41.80526161114184 
-87.58225337918708,41.80511663960983 
-87.58159952478788,41.80462621475567 
-87.58153492473785,41.80457093392319 
-87.58136691899517,41.80437718557733 
-87.58112035645767,41.8042374518955 
-87.58089474527792,41.804193908678 
-87.58084802190527,41.804194407788344 
-87.58070383516699,41.80420590819201 
-87.58066608778834,41.804205661142085 
-87.58033619717577,41.80404863611174 
-87.58025615223005,41.804015897427504 
-87.58011477351229,41.803927153123375 
-87.58002489964369,41.803770989704574 
-87.58001727558921,41.80358669069089 
-87.58011031115797,41.803472041192585 
-87.58040896588558,41.80299496710105 
-87.58033537397658,41.802738761559084 
-87.58036929932985,41.80255620554526 
-87.58104820819877,41.80263397933838 
-87.58382356047966,41.802530097316605 
-87.58461256555857,41.80251891392958 
-87.58532301177327,41.80251035908915 
-87.5858640429103,41.80250296931379 
-87.58644214249185,41.802493052604476 
-87.58680586456329,41.80248664539164 
-87.58727031069405,41.802482460971525 
-87.58754106735167,41.802478358462885 
-87.58838689638706,41.802469192336744 
-87.58961858213814,41.80244876994356 
-87.5907619453322,41.80243506320657 
-87.59185231662883,41.80242134306179 
-87.59307243731918,41.802407658966374 
-87.59427350132817,41.80239629241402 
-87.59509390203688,41.8023847733033 
-87.5958967061888,41.80237571993082 
-87.59697517623464,41.80236292827592 
-87.59764018806355,41.80235695306832 
-87.59866183652625,41.80234496772801 
-87.59939084691395,41.80233590643842 
-87.60058915097109,41.80232193146992 
-87.60178551737476,41.802310593608524 
-87.60246089118915,41.80230284525285 
-87.60347683539071,41.802292427354104 
-87.60452468867678,41.80227869024411 
-87.60555816153949,41.80226844747183 
-87.60641591599196,41.80251145071613 
-87.60645400527414,41.80434643338574 
-87.60647784312069,41.80550837382793 
-87.6065024388025,41.80662278769413 
-87.60652315852589,41.80751552222915 
-87.60653828883383,41.80833165570629 
-87.60655739855572,41.80919814424605 
-87.60657645010201,41.81006844737666 
-87.606598238989,41.81099140177078 
-87.60661918378726,41.81193578400059 
-87.60663536449945,41.81265587393209 
-87.60665643548607,41.81366052091473 
-87.6066796364494,41.81499416811356 
-87.60669581538596,41.81609935772734 
-87.6063372548143,41.81682020445687 
-87.60581878894098,41.816826773819535 
-87.60513268546747,41.816832360545654 
-87.60406371417338,41.81684563720409 
-87.60305124676016,41.8168570446907 
-87.6021862454319,41.81686463221318 
-87.60119172213099,41.81687761723352 
-87.60003319187011,41.816889691369724 
-87.59888196738271,41.81690493997765 
-87.59751000017602,41.81692104890075 
-87.59639985268744,41.81681710318156 
-87.5959594527017,41.816833143775455 
-87.592152838785,41.81692934706861
-87.67438752041743,41.97527264621041 
-87.67435938017908,41.97435649786215 
-87.67434889710347,41.973846537653394 
-87.67431267853443,41.973368124646164 
-87.67426430282914,41.97247316195508 
-87.67423659003464,41.97168472418669 
-87.6742174726977,41.97103154910918 
-87.67420207345799,41.97016039581219 
-87.67418564080201,41.969175461770455 
-87.67416555067598,41.96847406515569 
-87.67413979880074,41.96757639789608 
-87.67411983375507,41.96690214198341 
-87.67408361159839,41.96558995704228 
-87.67406770887496,41.964710786942106 
-87.67403233453933,41.96355730380847 
-87.67401211735195,41.96286306786689 
-87.67397665771156,41.9615254357625 
-87.67432302696282,41.961519497870654 
-87.67507806716122,41.961508169374824 
-87.67600124242031,41.96149530751464 
-87.67736264935266,41.96147470244 
-87.6782325441106,41.96146564987095 
-87.6791330569593,41.96145568835764 
-87.67979475032314,41.961447070171246 
-87.68093244361856,41.96143236603412 
-87.68198559423686,41.961416282429234 
-87.6831486583801,41.96139861083463 
-87.6843330939506,41.961376394093385 
-87.6850424573442,41.96136478738753 
-87.68625932633145,41.96134564249688 
-87.68696491235066,41.96133668673015 
-87.68807390171247,41.96132141266492 
-87.68929086908598,41.961307704572924 
-87.69055198724651,41.9613003503642 
-87.69148448189316,41.96129332827927 
-87.69274953781321,41.961286370950596 
-87.69401360919292,41.96127857093539 
-87.69484531134795,41.96147532142999 
-87.69501327121347,41.96190210165247 
-87.69508458537653,41.96206207384171 
-87.69512831811754,41.96213051053158 
-87.69516696287936,41.962188199221856 
-87.69525326096354,41.962402689522186 
-87.69538960123526,41.96273033725515 
-87.69556615811466,41.96308146840598 
-87.69558750615235,41.96311938543854 
-87.69578400781702,41.963369129490076 
-87.69605055379493,41.96368163786742 
-87.69629175207382,41.96391115734462 
-87.69635555458198,41.96397311881385 
-87.69667256957071,41.9642878266739 
-87.69700619579564,41.96468130213334 
-87.69713501263239,41.96478802147361 
-87.69729171298901,41.964910269296105 
-87.69750500925846,41.9651103783568 
-87.6978584630082,41.96546323707838 
-87.69807957493076,41.965662283501025 
-87.69831242491146,41.965885283287 
-87.69853831367824,41.96614358234735 
-87.69860477951244,41.96620805450271 
-87.69895704122743,41.96655256081355 
-87.69910576866842,41.96673145408347 
-87.69941104765701,41.967012418023806 
-87.6996054851328,41.96722084370411 
-87.6997964901904,41.96738243395516 
-87.6999431852006,41.96752193555053 
-87.70006169847328,41.96760751208614 
-87.7003890469741,41.96791445597572 
-87.7007319188871,41.968254761244566 
-87.70097982452664,41.96842659705386 
-87.70124324300227,41.96871808276534 
-87.70144953325178,41.968985927694156 
-87.70149957890591,41.96913858885207 
-87.70188281326327,41.96954480902848 
-87.70207567755348,41.969683244575755 
-87.70235115208891,41.96998747221227 
-87.70263491917072,41.970323693038 
-87.70280048701355,41.97057942358481 
-87.70306262922693,41.970979458752645 
-87.70337369280932,41.971554183374124 
-87.70359196188859,41.972033860297216 
-87.7036493336758,41.972268584886855 
-87.70373665682837,41.972591205893565 
-87.70380326270467,41.97291900952606 
-87.70385786137035,41.97315915229363 
-87.70395527639414,41.97334220335899 
-87.70403771340104,41.973551583818285 
-87.70414213173873,41.9738349613784 
-87.70419855918483,41.97398664086663 
-87.7042225142267,41.97409352163934 
-87.70427663923086,41.97422883301619 
-87.7043044975618,41.97433521375717 
-87.70433822450656,41.974439431281525 
-87.70441940683871,41.974758889619665 
-87.70446350285759,41.974893212923135 
-87.70447688621465,41.97499443754263 
-87.7044878497471,41.97515473158374 
-87.70451388196851,41.97524120706167 
-87.70458502710747,41.9753736474815 
-87.70461628601282,41.97551950838111 
-87.70465250955789,41.975624260864535 
-87.70471410739131,41.975699213034176 
-87.70472659761518,41.97581278163051 
-87.70476035451523,41.975962717577765 
-87.70481596560059,41.9760855506776 
-87.70482134333224,41.976152017251515 
-87.70482078266785,41.976272621860296 
-87.7048705561793,41.976446821869615 
-87.70493802412273,41.97660190929696 
-87.70495546433253,41.976728265484866 
-87.70500441747177,41.97689249948079 
-87.70508020856566,41.9771137950688 
-87.70512984889324,41.977279267652484 
-87.70517769301263,41.977421679089794 
-87.70520869088759,41.97751578271285 
-87.70522609888825,41.97762303902306 
-87.70525993765442,41.977734913155125 
-87.70530603964959,41.97793121110958 
-87.70534367809722,41.97804941766069 
-87.70538827457122,41.9782604985802 
-87.70543767625284,41.97844668841232 
-87.7054979156888,41.97862289371409 
-87.70568469758693,41.97911084578173 
-87.705774184844,41.97937982759417 
-87.70580002426641,41.97947073986343 
-87.70585818430236,41.979642193523354 
-87.70590365085032,41.97979864191484 
-87.70596825953078,41.97997956339436 
-87.70599461938923,41.980122982140585 
-87.70601418498057,41.980212961340584 
-87.70605615682679,41.9803470804879 
-87.70608399843373,41.980451978732546 
-87.70613877497206,41.98057055303486 
-87.70619806272455,41.98071291672495 
-87.70623600999588,41.98088244115596 
-87.70626252486821,41.98098017001379 
-87.70630401014051,41.981089011767416 
-87.70635581727561,41.981187948707365 
-87.70638219110197,41.981281340652515 
-87.7064159157867,41.98139774168471 
-87.70643852155487,41.98149284188197 
-87.70648943597853,41.98164909993442 
-87.70651198339561,41.981787668188794 
-87.70656741711072,41.98190693189991 
-87.70661458767106,41.982036221682876 
-87.70666435927065,41.982125323122865 
-87.70669911191315,41.98231703049474 
-87.70673864532785,41.98250881882869 
-87.70685695099395,41.98288926165622 
-87.70641308999042,41.98308428366464 
-87.70560213012689,41.9830894180841 
-87.70401180929287,41.98309763086542 
-87.702337195019,41.983106902478 
-87.7011595244206,41.98311159215187 
-87.7003698262769,41.98311458882645 
-87.69970993896135,41.98311995577194 
-87.69851788233817,41.983121410552535 
-87.69727381409994,41.98313071477908 
-87.69627048794914,41.98313464646378 
-87.69513245891136,41.98314179748807 
-87.69399131640193,41.98314771628416 
-87.69275581200895,41.98315383624153 
-87.69143541283836,41.98316056591618 
-87.69012863884599,41.98316562789909 
-87.68945959751899,41.983597518735664 
-87.68947181834096,41.984414260437475 
-87.68950173437578,41.98527083723784 
-87.68954115882835,41.986581961026204 
-87.68958017576371,41.98777667371685 
-87.68961364796651,41.98881356328848 
-87.68965633168456,41.98999139154511 
-87.68843610450831,41.99051885329731 
-87.68685599362674,41.99054831380241 
-87.6805101319642,41.99066464803418 
-87.67802435686879,41.99070366807166 
-87.67707195343571,41.990719775506946 
-87.67543665302406,41.9907494586526 
-87.67497061103393,41.990759985796046 
-87.67467978643185,41.98976011762283 
-87.67464525305618,41.988524922343395 
-87.6746162973822,41.9873232928612 
-87.67469058606376,41.98660364230348 
-87.67466524575644,41.98537590843325 
-87.67463816594648,41.98439906619903 
-87.6746098949717,41.98346648085491 
-87.6745933041967,41.98274957395527 
-87.67457291269064,41.981958936009356 
-87.67454577399239,41.981130773489404 
-87.67451926452006,41.98019877399128 
-87.67440458062723,41.97926500593245 
-87.67438010616587,41.978346327153055 
-87.67445190621741,41.9778957575449 
-87.67444243964212,41.97728067319692 
-87.67442926167685,41.97678164714184 
-87.60603749216133,41.785874065789955 
-87.60746869049882,41.78585024470469 
-87.60884972835451,41.7858231769513 
-87.61067958278842,41.78579161695229 
-87.61208750470806,41.78576699034116 
-87.61359826043112,41.785740481954555 
-87.61526675237559,41.785710993736394 
-87.61574709259709,41.78518445757684 
-87.61573043677146,41.784508051458616 
-87.61570511932327,41.78357582355876 
-87.61568592537435,41.782676455442164 
-87.61566872237272,41.78193924919281 
-87.61565169693388,41.78131046421553 
-87.61563161968567,41.780579205368305 
-87.61643536363451,41.78022409070651 
-87.61734905983546,41.78020776311743 
-87.61787475019136,41.78019758018758 
-87.61885546964002,41.780181122862075 
-87.61970345981553,41.78016850352985 
-87.62055250137978,41.78008769984288 
-87.62150322393353,41.780041439370876 
-87.62208703152508,41.780033357435826 
-87.62292954006767,41.78001928514927 
-87.62396624464913,41.78001251858106 
-87.62480273424538,41.780048500907576 
-87.62536597341008,41.78044745094099 
-87.62537101761613,41.781883186090184 
-87.62540406584021,41.78320997753247 
-87.62664913915162,41.78318523320719 
-87.62748526989218,41.78317385760664 
-87.6277937547068,41.783168479105186 
-87.6282625918631,41.78316030294904 
-87.62830770429561,41.78549487452699 
-87.62835439204679,41.78721581725532 
-87.6284031081878,41.789952479225924 
-87.62845828504751,41.79103718639874 
-87.62852682119983,41.79356783703731 
-87.62855836658753,41.794705193025784 
-87.62865320835623,41.7981409303041 
-87.62867997036719,41.79912937878087 
-87.62881699906879,41.79959365970189 
-87.62884483521164,41.8010284030717 
-87.62879419576586,41.80175910009636 
-87.62826072716214,41.801907640554745 
-87.62776020290592,41.80191472116574 
-87.62658307537615,41.80193852279686 
-87.62514990853188,41.80195922483369 
-87.62427297976497,41.80197290889303 
-87.62288850525395,41.80199767694787 
-87.62183981706104,41.8020131148767 
-87.62030765444837,41.80203896610382 
-87.61905740439148,41.80205816858063 
-87.61847205223889,41.80206797435985 
-87.6173462223889,41.8020857347965 
-87.61654885971156,41.80209782994795 
-87.61607575029291,41.802102763647866 
-87.61539069001685,41.80210789235424 
-87.6141925555012,41.802126104110414 
-87.61250323297327,41.80215098305088 
-87.61110853154797,41.80217158767533 
-87.60976864658288,41.8021934526125 
-87.60738430279127,41.80223055825083 
-87.60638620378867,41.801623597919125 
-87.60635890164019,41.800722067378665 
-87.60632509874723,41.79894943326116 
-87.60631308082121,41.79841951910425 
-87.60628070231468,41.796881189822074 
-87.60626216559187,41.796168859458234 
-87.60621151874493,41.79506262100131 
-87.6061604926302,41.791618498161895 
-87.60614503501141,41.79088367335193 
-87.60612635280452,41.78990867575513 
-87.60611062025762,41.78913018742284 
-87.6060872875377,41.788167564255076 
-87.60606392588551,41.78733416912905 
-87.60604833430234,41.786624398246595 
-87.60603749216133,41.785874065789955
-87.58042350926624,41.802296567317 
-87.58045208441462,41.80209725861426 
-87.58047633998363,41.80185083172433 
-87.5804999926453,41.801479932005506 
-87.58049731526955,41.80110369634606 
-87.58047385246554,41.80086064909918 
